label,text,label_num,clean_text,text_len
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,0,yeah think use gt atm register sure theres anyway help let know sure ready,159
ham,Ok no prob. Take ur time.,0,ok prob take ur time,25
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,0,os called ubandu run without installing hard diskyou use os copy important files system give repair shop,161
ham,"Sorry, I'll call later",0,sorry ill call later,22
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,0,u say leh course nothing happen lar say v romantic jus bit lor thk e nite scenery nice leh,119
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",1,500 new mobiles 2004 must go txt nokia 89545 collect todayfrom å£1 www4tcbiz 2optout 08718726270150gbpmtmsg18,143
ham,Would really appreciate if you call me. Just need someone to talk to.,0,would really appreciate call need someone talk,69
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",1,u meet ur dream partner soon ur career 2 flyng start 2 find free txt horo followed ur star sign e g horo aries,137
ham,Hey company elama po mudyadhu.,0,hey company elama po mudyadhu,30
ham,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",0,life strict teacher bcoz teacher teaches lesson amp conducts exam life first conducts exam amp teaches lessons happy morning,165
ham,Dear good morning now only i am up,0,dear good morning,34
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,0,get gandhipuram walk cross cut road right side ltgt street road turn first right,109
ham,Dear we are going to our rubber place,0,dear going rubber place,37
ham,"Sorry battery died, yeah I'm here",0,sorry battery died yeah im,33
ham,Yes:)here tv is always available in work place..,0,yeshere tv always available work place,48
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,1,text meet someone sexy today u find date even flirt u join 4 10p reply name age eg sam 25 18 msg recdthirtyeight pence,157
ham,I have printed it oh. So  &lt;#&gt;  come upstairs,0,printed oh ltgt come upstairs,50
ham,Or ill be a little closer like at the bus stop on the same street,0,ill little closer like bus stop street,65
ham,Where are you?when wil you reach here?,0,youwhen wil reach,38
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0,new theory argument wins situation loses person dont argue ur friends kick amp say im always correct,145
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,1,u 447801259231 secret admirer looking 2 make contact ufind rreveal thinks ur specialcall 09058094597,145
ham,Tomarrow final hearing on my laptop case so i cant.,0,tomarrow final hearing laptop case cant,51
ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,0,pleassssssseeeeee tel v avent done sportsx,45
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",0,okay shining meant signing sounds better,83
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",0,although told u dat im baig face watches really like e watch u gave cos fr u thanx 4 everything dat uve done today im touched,155
ham,U don't remember that old commercial?,0,u dont remember old commercial,37
ham,Too late. I said i have the website. I didn't i have or dont have the slippers,0,late said website didnt dont slippers,78
ham,I asked you to call him now ok,0,asked call ok,30
ham,Kallis wont bat in 2nd innings.,0,kallis wont bat 2nd innings,31
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,0,didnt work oh ok goodnight ill fix ready time wake dearly missed good night sleep,146
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,1,congratulations ur awarded 500 cd vouchers 125gift guaranteed free entry 2 100 wkly draw txt music 87066 tncs wwwldewcom1win150ppmx3age16,150
ham,Ranjith cal drpd Deeraj and deepak 5min hold,0,ranjith cal drpd deeraj deepak 5min hold,44
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0,wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da,179
ham,What you doing?how are you?,0,doinghow,27
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",0,ups 3days also shipping company takes 2wks way usps takes week gets lag may bribe nipost get stuff,179
ham,"I'm back, lemme know when you're ready",0,im back lemme know youre ready,38
ham,Don't necessarily expect it to be done before you get back though because I'm just now headin out,0,dont necessarily expect done get back though im headin,97
ham,Mmm so yummy babe ... Nice jolt to the suzy,0,mmm yummy babe nice jolt suzy,43
ham,Where are you lover ? I need you ...,0,lover need,36
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,1,tried contact reply offer video handset 750 anytime networks mins unlimited text camcorder reply call 08000930705,154
ham,IÛ÷m parked next to a MINI!!!! When are you coming in today do you think?,0,iû÷m parked next mini coming today think,74
ham,Yup,0,yup,3
ham,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,0,anyway im going shopping cos sis done yet dun disturb u liao,85
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,0,luton 0125698789 ring ur around h,51
spam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,1,hey really horny want chat see naked text hot 69698 text charged 150pm unsubscribe text stop 69698,121
ham,Why you Dint come with us.,0,dint come us,26
ham,Same. Wana plan a trip sometme then,0,wana plan trip sometme,35
ham,"Not sure yet, still trying to get a hold of him",0,sure yet still trying get hold,47
spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,1,ur ringtone service changed 25 free credits go club4mobilescom choose content stop txt club stop 87070 150pwk club4 po box1146 mk45 2wt,159
ham,The evo. I just had to download flash. Jealous?,0,evo download flash jealous,47
spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,1,ringtone club get uk singles chart mobile week choose top quality ringtone message free charge,133
ham,"Come to mu, we're sorting out our narcotics situation",0,come mu sorting narcotics situation,53
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",0,night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay,147
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,1,hmv bonus special 500 pounds genuine hmv vouchers answer 4 easy questions play send hmv 86688 infowww100percentrealcom,155
ham,"Usf I guess, might as well take 1 car",0,usf guess might well take 1 car,37
ham,No objection. My bf not coming.,0,objection bf coming,31
ham,Thanx...,0,thanx,8
ham,Tell rob to mack his gf in the theater,0,tell rob mack gf theater,38
ham,"Awesome, I'll see you in a bit",0,awesome ill see bit,30
ham,Just sent it. So what type of food do you like?,0,sent type food like,47
ham,All done? All handed in? Celebrations in full swing yet?,0,done handed celebrations full swing yet,56
ham,You got called a tool?,0,got called tool,22
ham,\Wen u miss someone,0,wen u miss someone,19
ham,Ok. I asked for money how far,0,ok asked money far,29
ham,Okie...,0,okie,7
ham,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",0,yeah think usual guys still passed last night get ahold anybody let know ill throw,121
ham,"K, I might come by tonight then if my class lets out early",0,k might come tonight class lets early,58
ham,Ok..,0,ok,4
ham,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,0,hi baby im cruisin girl friend r u 2 give call hour home thats alright fone fone love jenny xxx,148
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",0,life means lot love life love people life world calls friends call world ge,160
ham,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",0,dearshall mail tonitebusy streetshall update tonitethings looking okvarunnathu edukkukayee raksha ollubut good one real sense,152
ham,Hey you told your name to gautham ah?,0,hey told name gautham ah,37
ham,Haf u found him? I feel so stupid da v cam was working.,0,haf u found feel stupid da v cam working,55
ham,Oops. 4 got that bit.,0,oops 4 got bit,21
ham,Are you this much buzy,0,much buzy,22
ham,I accidentally deleted the message. Resend please.,0,accidentally deleted message resend please,50
spam,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,1,tmobile customer may claim free camera phone upgrade pay go sim card loyalty call 0845 021 3680offer ends 28thfebtcs apply,159
ham,Unless it's a situation where YOU GO GURL would be more appropriate,0,unless situation go gurl would appropriate,67
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,0,hurt tease make cry end life die plz keep one rose grave say stupid miss u nice day bslvyl,153
ham,I cant pick the phone right now. Pls send a message,0,cant pick phone right pls send message,51
ham,Need a coffee run tomo?Can't believe it's that time of week already,0,need coffee run tomocant believe time week already,67
